,cid,text,time,author,channel,votes,photo,heart
855,Ugwwl73LkjQdx5Yvt5t4AaABAg,"தமிழும் இயற்கை யும் ஒரு சேர கலந்தது இங்கே. 
தமிழுக்கு  இயற்கை அன்னை கொடுத்த பரிசு தான் இந்த பாடல்.
சங்கே முழங்கு எங்கள் தமிழ்.
உலகமெங்கும் ❤❤❤🙏🙏🙏🙏",17 hours ago (edited),cocoshine natural dishwash scrubber,UCASIRWC954KeR7-amelJeHw,7,https://yt3.ggpht.com/ytc/AAUvwnh5tCcUqP14gf_pIaS75J_ekobRISvkISlVkEdCOw=s176-c-k-c0x00ffffff-no-rj,False
856,Ugxjst1T6d0uY409VF14AaABAg,Kuch samjh me nhi aaya pr maja aya😜,17 hours ago,Ramesh Chowdhury,UCCMg-hgWD81H48b7FlnU9Hg,2,https://yt3.ggpht.com/ytc/AAUvwnhw74wx_ngjArq5yLhKxMfG75i5ESUwfZWvkV9zZQ=s176-c-k-c0x00ffffff-no-rj,False
857,UgxwCQ6MzRtPr0jEs6V4AaABAg,Want to hear it daily ❤❤❤,17 hours ago,Biology capsules,UCm76DE1V3ur2fEm5hyZuywA,1,https://yt3.ggpht.com/ytc/AAUvwniMkIbkf3n8o1qjc1-va5B6uvuBrX35-9l5Mj1_mg=s176-c-k-c0x00ffffff-no-rj,False
858,UgyksXYyffV0f17sZ9p4AaABAg,this song is literally healing me,17 hours ago,Fed UP,UCqeHRZpdzXaxEbne_YEHiOw,1,https://yt3.ggpht.com/ytc/AAUvwni3JeR_80jb1Erm2qd2wr_XKjU8l4qsNU2lcg0WwA=s176-c-k-c0x00ffffff-no-rj,False
859,Ugxv9ZEH5zw5BCUKyCt4AaABAg,Finally 200m+ views  🤩,17 hours ago (edited),Darshan,UCNeb8mNz47rrJGB6nPOuTBQ,2,https://yt3.ggpht.com/ytc/AAUvwngFNj25Gdpq6xwpgKTSMH8xyCSqKrTCB27upkglew=s176-c-k-c0x00ffffff-no-rj,False
860,Ugx46C6xEo4a6HbTrnJ4AaABAg,200 MILLION♥️♥️♥️,17 hours ago,MAJA PAA,UCHHOHZpNOiVdBUSOOI-cXXA,2,https://yt3.ggpht.com/ytc/AAUvwnhr4YrJIO23LqudyTDUfteU_xNOg8AMcpB5MoL3=s176-c-k-c0x00ffffff-no-rj,False
861,UgxVew47O7HXYZho3n14AaABAg,who is here after 200 million views ? put a like.,16 hours ago,KARMAN RISHI,UCr-oJhq6vGt4bvcafW7H1Rg,3,https://yt3.ggpht.com/ytc/AAUvwnhKc3e5qlY_JNrOH6K00cBuAEgKUlDoGV_A4WCAYg=s176-c-k-c0x00ffffff-no-rj,False
862,UgwHsOoa1gwu0EAKIlN4AaABAg,#1billion,16 hours ago,Nirmala Nimmi,UC8clJ3bFNf-on5Z77-jz1IA,0,https://yt3.ggpht.com/ytc/AAUvwng-sSKIRS-wtvPbaeAIf0JtVHZCCXrO0Wt_LQ=s176-c-k-c0x00ffffff-no-rj,False
863,UgxZyTyU7uH6J6i-qsF4AaABAg,"Tamil: Malayalam is my brother
Telugu ,Kannada are my friends..

Hindi: me??
Tamil : who the fuck r u??",16 hours ago,Revv Nijaa,UCF1T6wW3z57PEQc1zFZg55w,4,https://yt3.ggpht.com/ytc/AAUvwnhY_hLVvHkU2L1f4snwyxa8praV_5oAi3e41cEMig=s176-c-k-c0x00ffffff-no-rj,False
864,UgzzftkynBjS6caO16l4AaABAg,Fuking attitude,16 hours ago,Rajesh kumar,UCkq4fgkJGYGkVOdJaK0Zq_w,0,https://yt3.ggpht.com/ytc/AAUvwnifSZ0PLMRd9SzQwhZ9OHZ7uPzlm1wES5bNOQ=s176-c-k-c0x00ffffff-no-rj,False
865,UgyDu0XoPWgSlHc2VCF4AaABAg,🥰👍,16 hours ago,sai official,UC-rGdEj8fMA4N-Zu4eto7nw,0,https://yt3.ggpht.com/ytc/AAUvwnh1wXvIyTiMf0G9vVgM54qcZKKPCAS4qb2JMCWv=s176-c-k-c0x00ffffff-no-rj,False
866,UgyC3TYLC_aH5VEZozp4AaABAg,මෝඩයා මෝඩයා😂,16 hours ago,Pubudu Basnayake,UCdHVLIMDMbJDX8rPt8YaQOg,0,https://yt3.ggpht.com/ytc/AAUvwnhdgPDC2DDSreFA28QAsocMWHa0BJlT85Ppu3grWNbJN95O_8dYF4YAyX3bvZCE=s176-c-k-c0x00ffffff-no-rj,False
867,UgxA5QXVhOBDR9rblSd4AaABAg,Only if nature can hear this song,16 hours ago,GV DHEERAJ,UCFiz-klcJVk-5UfXborouBg,2,https://yt3.ggpht.com/ytc/AAUvwniRbm8-vSSH0rxXgBjquRnBLlmKhxRIzKhyeD53Vw=s176-c-k-c0x00ffffff-no-rj,False
868,UgyObIliL6ilwaXT9E94AaABAg,Again thanks for 200 million views,16 hours ago,Cs J,UC9G9FV2bzgn6jnqiSqB-wzQ,3,https://yt3.ggpht.com/ytc/AAUvwniKSDeyINwi8Pe8TdOzI_Ka6f6G6yxigMBfsw=s176-c-k-c0x00ffffff-no-rj,False
869,UgxIROaeKNVlCPwyFj14AaABAg,Enjoy Enjaami 200M,16 hours ago,Zubair Zubair,UCKY9LQZseisEsKam8llE2nQ,2,https://yt3.ggpht.com/ytc/AAUvwngf7rhtBOOP2a_sNxKDipOofnyxl2vn3WzbBrjQ=s176-c-k-c0x00ffffff-no-rj,False
870,Ugxfcmp3yoz2t4YwtVJ4AaABAg,Celebrate that Melanin :) <3,16 hours ago,Aeon Flux,UCeYMPnCQ1j6rph7mh2qGkxg,1,https://yt3.ggpht.com/ytc/AAUvwngJIOmPYr49tbl5RRK85DzNrHJIR2PG5OKXdpMK=s176-c-k-c0x00ffffff-no-rj,False
871,Ugw8hc7ztZUpZHBdZPF4AaABAg.9ND9BilBqa39NDAMUxT4Vr,Tamil,17 hours ago,Mukesh Ananth,UCS5bg_F5OpNsyXV0ynJ7Oow,0,https://yt3.ggpht.com/ytc/AAUvwnhQYQ2ekCZmKUTHF9wio1C-pMn_XYDezCneEwBq=s176-c-k-c0x00ffffff-no-rj,False
872,UgxA5QXVhOBDR9rblSd4AaABAg.9NDFn-8uNRk9NDrnZEwqXk,Nature is singing this song....  let's hope humanity listens to this Tamil song...,10 hours ago,Bring back Humanity Love,UCxTbqcM9O-9Eqp2BYJPH-Vg,0,https://yt3.ggpht.com/ytc/AAUvwnj1nHrxYAvAYvcpkc9oNot04DeeUQSuL5ns6Gg=s176-c-k-c0x00ffffff-no-rj,False
873,UgwpN_0ydWYxGshWGF94AaABAg,"Cuckoo cuckoo
Thaatha thaatha kala vetti
Cuckoo cuckoo
Pondhula yaaru meen koththi
Cuckoo cuckoo
Thanniyil odum thavalaikki
Cuckoo cuckoo
Kambali poochi thangachi
Allimalar kodi angadhame
Ottara ottara sandhaname
Mullai malar kodi muththaarame
Engooru engooru kuththaalame
Surukku paiyamma… Veththala mattaiyamma
Somandha kaiyamma… Maththalam kottuyamma
Thaaiyamma thaaiyamma… Enna panna maayamma
Valliamma peraandi… Sangadhiya kellendi
Kannaadiya kaanaamdi… Indhaarraa peraandi

Annakkili annakkili… Adi aalamarakkela vannakkili
Nallapadi vaazhacholli… Indha manna koduthaane, Poorvakudi
Kammaankara kaaniyellaam… Paadith thirinjaane, Aadhikkudi
Naayi nari Poonaikundhan… Indha erikkolam kooda sondhammadi
Enjoy, enjaami
vaango vaango onnaagi
Ammayi ambaari
Indha indha mummaari ||2||
Cuckoo cuckoo
Muttaiya podum kozhikku
Cuckoo cuckoo
Oppanai yaaru maiyilukku
Cuckoo cuckoo
Pachchaiya poosum paasikku
Cuckoo cuckoo
Kuchchiya adukkuna kootukku
Paadu patta makka… Varappu mettukkaara
Vervathanni sokkaa… Minukkum naattukkaara
Aakaatti karuppatti… Oodhaangolu mannuchatti
Aathoram koodukatti… Arambichcha naagareegam
Jhan jhana jhanakku jhana makkale
Uppuku chappu kottu… Muttaikulla saththukottu
Attaikku raththangkottu… Kittipullu vettu vettu
Naan anju maram valarthen
Azhagana thottam vachchen
Thottam sezhithaalum en thonda nanaiyalaye
En kadale karaye… Vaname saname
Nelame kolame… Edame thadame
Enjoy, enjaami
vaango vaango onnaagi
Ammayi ambaari
Indha indha mummaari ||2||
Paattan poottan kaaththa boomi
aatam pottu kaattum saami
Raatinandha suththi vandha… Seva koovuchu
Adhu pottu vachcha echamdhaane… Kaada maarichu
Namma naada maarichu… Indha veeda maarichu
Enna kora enna kora
En seeni karumbukku enna kora
Enna kora enna kora
En chella peraandikku enna kora
Pandhalulla paavarka… Pandhalulla paavarka
Vedhakallu vitturukku… Vedhakallu vitturukku
Appan aathaa vittadhungo
Appan aathaa vittandhungo
Aa Aa Aa AaAa Aa Aa………
Enjoy, enjaami
vaango vaango onnaagi
Ammayi ambaari
Indha indha mummaari ||4||
En kadale karaye… Vaname saname
Nelame kolame… Edame thadame
Cuckoo cuckoo",18 hours ago,Jaison John,UCGWJ3wwyENjeOVm40b4S4Dg,3,https://yt3.ggpht.com/ytc/AAUvwnijayWjz4flRyCOLMPfZzKfwSNKSuERPZ_cXxWV_A=s176-c-k-c0x00ffffff-no-rj,False
874,UgwHutJwQh8I_MH8AYd4AaABAg,🇱🇰🇱🇰🇱🇰,18 hours ago,Pasindu Gayanga,UCaV1Hw0QGYuG6_sL7w7YCgg,2,https://yt3.ggpht.com/ytc/AAUvwnhd3R2TkWwJhs0KPQprWAuC6iSAhaIg2KOYfA=s176-c-k-c0x00ffffff-no-rj,False
875,UgwQa34AhRhVG7n_z914AaABAg,Nyt 9 maniku paakumpothu 198 million midnight 1 maniku paakumpothu 201 million adengappa superb song seekiram 1 billion listla join aayirum Polaye congrats for whole team,18 hours ago,John Pon,UCuOmnIQcsc74BSud49Q6YAw,2,https://yt3.ggpht.com/ytc/AAUvwnhPCqjRZaWWzsmzb0jW8x1emoxTZwihsJFidQ=s176-c-k-c0x00ffffff-no-rj,False
876,UgwGIXGqgXUYKKKgnVV4AaABAg,Beautiful  song👌costumes absolutely  super💯💯💯💯,18 hours ago,Vedha Therealmanofpower,UCHuu2JTEl1wbBxOet4Z1XCQ,1,https://yt3.ggpht.com/ytc/AAUvwniG7hypTxldUP7bDLHk3q2Gd9ljvWIPRh_FU2hGyg=s176-c-k-c0x00ffffff-no-rj,False
877,UgzhjgqHSTmsleEsR6l4AaABAg,My goodness such a deep message can be given through such a melodious way. Such divinity. Hats off to the southern part of the country. 🙏🙏🙏🙏🙏,18 hours ago,Sagnik Banerjee,UCKQmqzNH0NFSu9zU-tLDJDw,2,https://yt3.ggpht.com/ytc/AAUvwngZkUoNG4CTyKgab--qOJv7ztP11K9sd6MNbw=s176-c-k-c0x00ffffff-no-rj,False
878,Ugy6lw9jRuEkm-uL2Ah4AaABAg,Super super each day 5 million increasing super within 5 months this song will reach 1 billion solravunga like pannunga frnds,18 hours ago,John Pon,UCuOmnIQcsc74BSud49Q6YAw,3,https://yt3.ggpht.com/ytc/AAUvwnhPCqjRZaWWzsmzb0jW8x1emoxTZwihsJFidQ=s176-c-k-c0x00ffffff-no-rj,False
879,Ugz5-4baaUj2qQ4Z2ZN4AaABAg,"മലയാളീസ് ആരുമില്ലേ ഇവിടെ 👌👌👌
മലയാളീസ് ഇല്ലാത്ത സ്ഥലം ഉണ്ടാവില്ലല്ലോ എന്ത്പറ്റി എല്ലാർക്കും 🤔🤔🤔",18 hours ago,Rafeek Ponnus,UCsT3U_KTCH5lIdMEn8EDWSg,5,https://yt3.ggpht.com/ytc/AAUvwngMrF2cemMWQt2qsrDzA4jyea3ctS2a9ou1dQ=s176-c-k-c0x00ffffff-no-rj,False
880,UgwZ5t4bo9DQIyqAPQJ4AaABAg,Who comes here everyday like me ?,18 hours ago,Evelyn Christina,UC0xvbvIOhuFPdT_CImKZ8XA,1,https://yt3.ggpht.com/ytc/AAUvwnhkkfNIFPhtP3AaqlI7jPnLuiOW7u5Ci599sB2Bji0=s176-c-k-c0x00ffffff-no-rj,False
881,Ugwv-4vjJKhAGDTqOil4AaABAg,Woow great 👍 amazing guys 🇱🇰,18 hours ago (edited),samith nadishan,UCh6f9bTrpqDl4AbMjASayow,1,https://yt3.ggpht.com/ytc/AAUvwngr-7h9lVj6MziQ8kRg5T7XW6B0FjFNbW1Jmw=s176-c-k-c0x00ffffff-no-rj,False
882,Ugw2nKMtnP03hh3xKr54AaABAg,Suprb song,17 hours ago,Azim gaming,UCol1eDBrufe5veEFXPtRNhw,1,https://yt3.ggpht.com/ytc/AAUvwnj4mwIwZXuno6asRbfXGpoA_lzLgyARx-44z13l=s176-c-k-c0x00ffffff-no-rj,False
883,Ugy5KAz9yNnccATMeZ54AaABAg,சூப்பர்,17 hours ago,KABINI CREATIONS,UCj9L7Opyxp4hz4Kb4EYz7kw,0,https://yt3.ggpht.com/ytc/AAUvwnjSl6CakpKVit4_STAaYWyymPqsSfoCoQCspPrI=s176-c-k-c0x00ffffff-no-rj,False
884,Ugz7xE0jWVEG3rvmbd94AaABAg,200 million 😲😲😲😲,17 hours ago,3 sisters,UCFi84kq8hAgYrPjZUvT6bPg,4,https://yt3.ggpht.com/ytc/AAUvwnjHOCcELq63NRXmzKMPQ-bfA0y4tyMwMXvT25MV=s176-c-k-c0x00ffffff-no-rj,False
885,UgykEEANF0oamQxVu6J4AaABAg,Jhi,17 hours ago,Pushpa Latha,UCMS6g5dlloT9lxeP6GCvTDQ,0,https://yt3.ggpht.com/ytc/AAUvwnhTw_DM47q3YELdOfQ7mgmNeEZYwUPYK87abkJt=s176-c-k-c0x00ffffff-no-rj,False
886,UgzoEXvS-n2YNHL0M7h4AaABAg,Super,17 hours ago,Vinod Kumar,UCsLq3-jLjjDr6r4cMtTbtZg,1,https://yt3.ggpht.com/ytc/AAUvwnj2TdhfuKz1GFmlKi22jwUhpu94DvjS_50q8tX3DQ=s176-c-k-c0x00ffffff-no-rj,False
887,Ugy5D1qIUfgtKedJgEl4AaABAg,maharashtrians🖐✋ attendance pls👀🙋‍♀️,17 hours ago,vaishnav,UCp-22ROF4w2S4UU-vMP4Dcg,2,https://yt3.ggpht.com/ytc/AAUvwnjmXCh9Tl76HM1Cu6jok0ARFeScrkyOuaACj2nH=s176-c-k-c0x00ffffff-no-rj,False
888,UgyHVG_SPV5y-ZciTXV4AaABAg,Finally 200 million 😍🥰😍🥰🥰🥰🥰👍👍👍👍👍🙌🙌🙌🙌,17 hours ago,Dina Kumar,UCiW8BW1Kry1iHOMdidqkTpQ,2,https://yt3.ggpht.com/ytc/AAUvwnhCPYGTey9Mp2u-tcXdmDvUa2RvQFjrlw74og=s176-c-k-c0x00ffffff-no-rj,False
889,UgzqvzbcebI-HZXFMEB4AaABAg,200 million club 😍💜,17 hours ago,mevin mathew,UCEL0k0moBz43tfieJ400FfQ,1,https://yt3.ggpht.com/ytc/AAUvwng_xIrqTXjR6EbglfVXgf62tKoCv54Ng0sge56c=s176-c-k-c0x00ffffff-no-rj,False
890,UgzG6uVY-OWXOqiqNHB4AaABAg,Kuku is my parrot's name. She is a great fan of this song now. When this song is played she makes sounds..kuch kuku..,17 hours ago,Nothing,UCgxCChV2T1JUxG8e5EgDAAw,2,https://yt3.ggpht.com/ytc/AAUvwnj6FliN2I_xKZkt0V6G-6eABiiX5os07Lh225qyrQ=s176-c-k-c0x00ffffff-no-rj,False
891,UgxxEINnwM6Yp6buw_F4AaABAg,200M 😻,17 hours ago,Don Jose,UCvrb-z-TOC_BgqhA1CcajOg,0,https://yt3.ggpht.com/ytc/AAUvwniF6hfACPyAtUjtg7OKYHcGK2Zv_8231mrRQAzNEQ=s176-c-k-c0x00ffffff-no-rj,False
892,UgzHhhviJ4uE7SOPgVp4AaABAg,0,17 hours ago,Firoz Rahman,UCdklsSF0dliEnyUDExQERlg,0,https://yt3.ggpht.com/ytc/AAUvwnhzwzfGx8t5kKOWbjy6RKPqhncvgSIEyZjhodveqA=s176-c-k-c0x00ffffff-no-rj,False
893,Ugy6lw9jRuEkm-uL2Ah4AaABAg.9ND3UfW7vgM9NEaJR6SXyg, @Bring back Humanity Love  but today views inum 1 million kooda increase aagala,3 hours ago,John Pon,UCuOmnIQcsc74BSud49Q6YAw,1,https://yt3.ggpht.com/ytc/AAUvwnhPCqjRZaWWzsmzb0jW8x1emoxTZwihsJFidQ=s176-c-k-c0x00ffffff-no-rj,False
894,Ugy6lw9jRuEkm-uL2Ah4AaABAg.9ND3UfW7vgM9NEaEgmAeuy, @Bring back Humanity Love  ok bro,3 hours ago,John Pon,UCuOmnIQcsc74BSud49Q6YAw,1,https://yt3.ggpht.com/ytc/AAUvwnhPCqjRZaWWzsmzb0jW8x1emoxTZwihsJFidQ=s176-c-k-c0x00ffffff-no-rj,False
895,Ugy6lw9jRuEkm-uL2Ah4AaABAg.9ND3UfW7vgM9NDsGRVlao2,Not that fast bro... i say 11 months.... but i hope i am wrong and you are right!!!,10 hours ago,Bring back Humanity Love,UCxTbqcM9O-9Eqp2BYJPH-Vg,1,https://yt3.ggpht.com/ytc/AAUvwnj1nHrxYAvAYvcpkc9oNot04DeeUQSuL5ns6Gg=s176-c-k-c0x00ffffff-no-rj,False
896,UgykEEANF0oamQxVu6J4AaABAg.9ND518-yfp_9NDs63l4ZRo,"You comment...
Reply 6 times to ur own comment?
Thats weird",10 hours ago,Bring back Humanity Love,UCxTbqcM9O-9Eqp2BYJPH-Vg,0,https://yt3.ggpht.com/ytc/AAUvwnj1nHrxYAvAYvcpkc9oNot04DeeUQSuL5ns6Gg=s176-c-k-c0x00ffffff-no-rj,False
897,UgykEEANF0oamQxVu6J4AaABAg.9ND518-yfp_9ND5O7xvTuZ,🙏🙏🙏🙏,17 hours ago,Pushpa Latha,UCMS6g5dlloT9lxeP6GCvTDQ,0,https://yt3.ggpht.com/ytc/AAUvwnhTw_DM47q3YELdOfQ7mgmNeEZYwUPYK87abkJt=s176-c-k-c0x00ffffff-no-rj,False
898,UgykEEANF0oamQxVu6J4AaABAg.9ND518-yfp_9ND5MSXdada,👍👍👍👍,17 hours ago,Pushpa Latha,UCMS6g5dlloT9lxeP6GCvTDQ,0,https://yt3.ggpht.com/ytc/AAUvwnhTw_DM47q3YELdOfQ7mgmNeEZYwUPYK87abkJt=s176-c-k-c0x00ffffff-no-rj,False
899,UgykEEANF0oamQxVu6J4AaABAg.9ND518-yfp_9ND5JjzCszp,❤️❤️❤️,17 hours ago,Pushpa Latha,UCMS6g5dlloT9lxeP6GCvTDQ,0,https://yt3.ggpht.com/ytc/AAUvwnhTw_DM47q3YELdOfQ7mgmNeEZYwUPYK87abkJt=s176-c-k-c0x00ffffff-no-rj,False
900,UgykEEANF0oamQxVu6J4AaABAg.9ND518-yfp_9ND57FOVSZv,🙄🙄🙄,17 hours ago,Pushpa Latha,UCMS6g5dlloT9lxeP6GCvTDQ,0,https://yt3.ggpht.com/ytc/AAUvwnhTw_DM47q3YELdOfQ7mgmNeEZYwUPYK87abkJt=s176-c-k-c0x00ffffff-no-rj,False
901,UgykEEANF0oamQxVu6J4AaABAg.9ND518-yfp_9ND55zfqBqx,😭😭😭😭,17 hours ago,Pushpa Latha,UCMS6g5dlloT9lxeP6GCvTDQ,0,https://yt3.ggpht.com/ytc/AAUvwnhTw_DM47q3YELdOfQ7mgmNeEZYwUPYK87abkJt=s176-c-k-c0x00ffffff-no-rj,False
902,UgykEEANF0oamQxVu6J4AaABAg.9ND518-yfp_9ND54ldFOwe,😉😉😉😉,17 hours ago,Pushpa Latha,UCMS6g5dlloT9lxeP6GCvTDQ,0,https://yt3.ggpht.com/ytc/AAUvwnhTw_DM47q3YELdOfQ7mgmNeEZYwUPYK87abkJt=s176-c-k-c0x00ffffff-no-rj,False
903,UgzG6uVY-OWXOqiqNHB4AaABAg.9ND84sl9nGc9NDruYUvMNF,No way! That is pretty kewl....love this comment!!,10 hours ago (edited),Bring back Humanity Love,UCxTbqcM9O-9Eqp2BYJPH-Vg,0,https://yt3.ggpht.com/ytc/AAUvwnj1nHrxYAvAYvcpkc9oNot04DeeUQSuL5ns6Gg=s176-c-k-c0x00ffffff-no-rj,False
904,Ugxc04kXh1IzPlXEvyt4AaABAg,Ya mwonee❤️❤️,18 hours ago,Maya mayuz anandhu,UCmxuQswyFKTk9sba_a04-aQ,3,https://yt3.ggpht.com/tcLPNcSu8EVgMbNH1kQHWbA-dzwpiirlEr_R5S2HJWYbzw0gcjhlXCmni-93Qitrz-jNGW-8iw=s176-c-k-c0x00ffffff-no-rj,False
905,UgyAEGoQD5sY_kXS5Zl4AaABAg,Best!!😇,18 hours ago,Sharnisha v.,UCdk8M5EaH4ZRXd4sIJ5YezA,1,https://yt3.ggpht.com/ytc/AAUvwnjflliKlaKJaL5PDlNlmB0k4UKyBRsgAQDlB29nJA=s176-c-k-c0x00ffffff-no-rj,False
906,UgzPt5jMeLD9MnluqgN4AaABAg,I dont understand song but sounds good.,18 hours ago,Lucky Pandey,UClT6qDi4aXD2nUSE7uIJIkg,2,https://yt3.ggpht.com/ytc/AAUvwnjW9U8bs1Gl0UskwvghSJWgDQoSRFR5XeSO6s-Q=s176-c-k-c0x00ffffff-no-rj,False
907,UgwK83YLY9CxoZ8ut-J4AaABAg,ഇതേതാ ഭാഷ,18 hours ago,അഡ്വ:രാമനുണ്ണി!!,UC-1Yzv2kaYw_Ys5qu7RzYvw,3,https://yt3.ggpht.com/ytc/AAUvwni-8xS3l0ZBceHxLJliAME5Araqry0RnwAnHBUa=s176-c-k-c0x00ffffff-no-rj,False
908,UgysO3fHGfgFIC_e1u14AaABAg,Good,18 hours ago (edited),TONY STARK,UCqWHzQx40bya6IKn0xj-XsQ,1,https://yt3.ggpht.com/ytc/AAUvwnjbD-PCP5Qouh-0xR7-zwPv9L5sqVfUQhc2-Z9w=s176-c-k-c0x00ffffff-no-rj,False
909,UgyW7gO5Jf2bWeD5Z-p4AaABAg,Telugu people addicted,18 hours ago,Rajesh kumar,UCkq4fgkJGYGkVOdJaK0Zq_w,2,https://yt3.ggpht.com/ytc/AAUvwnifSZ0PLMRd9SzQwhZ9OHZ7uPzlm1wES5bNOQ=s176-c-k-c0x00ffffff-no-rj,False
910,Ugw9gN8apHJqnLUZu_J4AaABAg,നല്ല പ്രാന്ത് 😂😂 ഇത് വെറും വട്ടല്ല  മുഴുവട്ട്. നോക്കണ്ട നിങ്ങളെ തന്നെയാ,18 hours ago,Shafeenasalish Shefishali,UCn1gOVv8svmrbzVRjyXS2kg,3,https://yt3.ggpht.com/ytc/AAUvwniEtqbTxthfsjyTc5nTy9KAho36kUMavUzM9A=s176-c-k-c0x00ffffff-no-rj,False
911,UgxtdvPqUgpoAfYNarZ4AaABAg,We need this in telugu,18 hours ago,Rajesh kumar,UCkq4fgkJGYGkVOdJaK0Zq_w,2,https://yt3.ggpht.com/ytc/AAUvwnifSZ0PLMRd9SzQwhZ9OHZ7uPzlm1wES5bNOQ=s176-c-k-c0x00ffffff-no-rj,False
912,UgxxoPhj3RLk-hvT6nl4AaABAg,Anyone after 200 million views,18 hours ago,Jegathish Yesubatham,UCQvQDq8RD2wi2tJLqpn0D2A,3,https://yt3.ggpht.com/ytc/AAUvwngUPE3tyMbJcljIK087PkZJSDL8UIaJdmgS-A=s176-c-k-c0x00ffffff-no-rj,False
913,UgzrxwHYspQ448ohWxB4AaABAg,Any one after 200 million😍👍,18 hours ago,vicky vignesh,UCGiXraywM5jucb1adEf1Z1w,6,https://yt3.ggpht.com/ytc/AAUvwnhGwewfkBrGt5pEyx0wTURAxwmcj79BQk6d2w=s176-c-k-c0x00ffffff-no-rj,False
914,UgzkzEN--XESggucZpl4AaABAg,200M+ view's💥🔥⚡,18 hours ago,Sathish Suresh,UC6nbZudla8UaJTe_6_GPxMA,4,https://yt3.ggpht.com/ytc/AAUvwnhKQ5qIkuwoO0j9tJrHd6jZJBrUdOHAFm39Hg=s176-c-k-c0x00ffffff-no-rj,False
915,UgzTaOPAbqlyLggG1794AaABAg,Bhai Mere Dekhne Se Phele Ye 199 Million Tha Par Ab Mere Dekhne Ke Baad Ye Song 200 Million Views Ka Ho Gya 😎😎,18 hours ago,It's Me Nitesh,UC23hsfPAcWG-AObXPiJIfGA,3,https://yt3.ggpht.com/ytc/AAUvwngK5r2yz4IkBgofEMN9x6hLzsIbg_h9ROB6rfnM=s176-c-k-c0x00ffffff-no-rj,False
916,Ugyi8QkPpZsrlX82AOB4AaABAg,woah 200 million 💯💯🔥🔥🔥,18 hours ago,Meshach Suryaprakash,UClXCNIQ6kqSyicx0QSk73cA,5,https://yt3.ggpht.com/ytc/AAUvwnjfLQDqUVFk99h0O9yXeAX2j-eh2zePpL5ikQCR=s176-c-k-c0x00ffffff-no-rj,False
917,UgwF8snSf8W9R9vC5ZR4AaABAg,I DONT NO THIS WORDS,18 hours ago,Mukesh Kumar Srivastava,UC0xrzKANWw_c9dIZv0L-ecg,3,https://yt3.ggpht.com/ytc/AAUvwnglBeYhjWklCCqiXWKJS6_md3tZU3scVW6Nhy3SBg=s176-c-k-c0x00ffffff-no-rj,False
918,UgytXleEmd8kMntQFnN4AaABAg,Congratulations 200m,18 hours ago,Kesawaraja Kesawan,UCwS_rlw1eUnFzFXUmK2CQjA,2,https://yt3.ggpht.com/ytc/AAUvwnhVFU_Ws5fQ-1U25-D7KF_whTqaL3OkZljjcg=s176-c-k-c0x00ffffff-no-rj,False
919,UgxiwIaYVr_i4Xpz2Qx4AaABAg,200 million views😍😍💪,18 hours ago,STRANGE GAMER,UCRoJDZNH0P3csfyViRyvOWw,1,https://yt3.ggpht.com/ytc/AAUvwnixQCF6eyYu2NgAnOtzhqOGO3O4tujxmEi6jo9h=s176-c-k-c0x00ffffff-no-rj,False
920,UgzrmkEy69ll_L-dphd4AaABAg,Mind blowing song with to understand how is our Tamil culture.,18 hours ago,Jayakumar Jayachandran,UCzaNqw2mIernGbTRoT6OxsQ,2,https://yt3.ggpht.com/ytc/AAUvwngKGdrPUWqbbPVizllexRJ7glNEGofT3nX2Ig=s176-c-k-c0x00ffffff-no-rj,False
921,Ugz2Q7C7s4vhKoez4gp4AaABAg,South Indian version of Beyoncé’s ALREADY ❤️,18 hours ago,Praveen Gasti,UCdfkZ-zeX6VIsh_rSVA91lw,0,https://yt3.ggpht.com/ytc/AAUvwnhf9ygkBEeoHmTluDj0QBJfw4sB8vVe1Id5QT_4Qw=s176-c-k-c0x00ffffff-no-rj,False
922,UgxEGek_xqsumyPaFZh4AaABAg,I'm a north indian I can'tunderstand this song but still addicted to it,18 hours ago (edited),Parth Consul,UCdHHjsZdbUQsuLZ19v9IJVg,6,https://yt3.ggpht.com/ytc/AAUvwngeVa6nSwiXmV9zv1KQ6jOVXYUu-f_wvPcHB4aE=s176-c-k-c0x00ffffff-no-rj,False
923,UgyVLqUDGxmZqlUCuKV4AaABAg,I'm marathi I like you song,18 hours ago,Aakash Khude,UCDUvQ4bejISTMp1Ck9UU2VQ,1,https://yt3.ggpht.com/ytc/AAUvwngvcKsI1vGj5IaWEP1VOWpESwsZWJHw76ROcg=s176-c-k-c0x00ffffff-no-rj,False
924,UgzPt5jMeLD9MnluqgN4AaABAg.9NCz90zS_8I9ND0BtUn2bU,turn on the subs.. this some have a deep meaning,18 hours ago,sofie,UCVO8-v34fZjF0XZJpmWQGww,0,https://yt3.ggpht.com/ytc/AAUvwniHzjVdxt91SeFE46PhyrrPg5YRZHIQfZwu5RKmRQ=s176-c-k-c0x00ffffff-no-rj,False
925,UgySyDwzIH35MpO5v2B4AaABAg,200 M view gerat !!!!!!,19 hours ago,Tamizharasi R,UC2p87lmOVhx8GjAJmjhJTFA,0,https://yt3.ggpht.com/ytc/AAUvwnipDfMS9k6yUicJe82qMu4juY1WOvacc36ecnENxA=s176-c-k-c0x00ffffff-no-rj,False
